year,name,price,mileage,location,page,url,model,mileage_mid
2017,2017 Honda BR-V 1.5 V (A) All Leather Seat 7Seater,46800.0,90000 - 94999,Kuala Lumpur,4,https://www.mudah.my/2017-honda-br-v-1-5-v-a-all-leather-seat-7seater-108630111.htm,br-v,92499.5
2007,2007 Honda CIVIC 1.8 i-VTEC (A),21900.0,150000 - 159999,Perak,4,https://www.mudah.my/2007-honda-civic-1-8-i-vtec-a-107576806.htm,civic,154999.5
2023,FULL LOAN 2023 Honda CIVIC 1.5 RS (A)FULL BODYKIT,119999.0,30000 - 34999,Johor,4,https://www.mudah.my/full-loan-2023-honda-civic-1-5-rs-a-full-bodykit-108603159.htm,civic,32499.5
2013,2013 Honda CITY 1.5 E FACELIFT (A) LOW MAINTENANCE,28800.0,95000 - 99999,Kuala Lumpur,4,https://www.mudah.my/2013-honda-city-1-5-e-facelift-a-low-maintenance-108301350.htm,city,97499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (A),70800.0,85000 - 89999,Selangor,4,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-a-107483278.htm,civic,87499.5
2015,2015 Honda CITY 1.5 V (A),36800.0,85000 - 89999,Selangor,4,https://www.mudah.my/2015-honda-city-1-5-v-a-104545210.htm,city,87499.5
2016,2016 Honda JAZZ 1.5 (A),39800.0,75000 - 79999,Selangor,4,https://www.mudah.my/2016-honda-jazz-1-5-a-108545731.htm,jazz,77499.5
2019,2019 Honda JAZZ 1.5 FACELIFT (A),52800.0,65000 - 69999,Selangor,4,https://www.mudah.my/2019-honda-jazz-1-5-facelift-a-108585299.htm,jazz,67499.5
2017,2017 Honda CIVIC 1.8 i-VTEC (A) KEYLESS PUSH START,70800.0,85000 - 89999,Kuala Lumpur,4,https://www.mudah.my/2017-honda-civic-1-8-i-vtec-a-keyless-push-start-108709735.htm,civic,87499.5
2012,.12 Honda INSIGHT 1.3 HYBRID FACELIFT (A) WARRANTY,13800.0,130000 - 139999,Selangor,4,https://www.mudah.my/12-honda-insight-1-3-hybrid-facelift-a-warranty-108035768.htm,hybrid,134999.5
2021,CHEAPEST IN TOWN 2021 Honda HR-V 1.5 HYBRID HRV,85888.0,70000 - 74999,Selangor,4,https://www.mudah.my/cheapest-in-town-2021-honda-hr-v-1-5-hybrid-hrv-108082008.htm,hr-v,72499.5
1995,REBUILD LIKE NEW CAR EG3 Honda CIVIC 1.6 (M) EG 3,85888.0,0 - 4999,Selangor,4,https://www.mudah.my/rebuild-like-new-car-eg3-honda-civic-1-6-m-eg-3-108367871.htm,civic,2499.5
2017,HONDA JAZZ 1.5 E (a) FULL SERVICE RECORD 48K KM,53700.0,45000 - 49999,Selangor,4,https://www.mudah.my/honda-jazz-1-5-e-a-full-service-record-48k-km-108174889.htm,jazz,47499.5
1999,1999 Honda CIVIC 1.6 VTi (A),19888.0,250000 - 299999,Kuala Lumpur,4,https://www.mudah.my/1999-honda-civic-1-6-vti-a-108226742.htm,civic,274999.5
2016,2016 Honda CR-V 2.4 4WD FACELIFT GENUINE 96K KM,53888.0,80000 - 84999,Selangor,4,https://www.mudah.my/2016-honda-cr-v-2-4-4wd-facelift-genuine-96k-km-108545932.htm,cr-v,82499.5
2017,2017 Honda BR-V 1.5 E (A) TIPTOP BRV WARRANTY,39800.0,65000 - 69999,Kuala Lumpur,4,https://www.mudah.my/2017-honda-br-v-1-5-e-a-tiptop-brv-warranty-108519364.htm,br-v,67499.5
2020,Honda HR-V HRV 1.8 V RS (A) 3 YEARS WARRANTY SUV,83800.0,65000 - 69999,Kuala Lumpur,4,https://www.mudah.my/honda-hr-v-hrv-1-8-v-rs-a-3-years-warranty-suv-108452741.htm,hr-v,67499.5
2021,Honda HRV 1.8 HR-V RS 1.8L F/SERVICE 3YR WARRANTY,88800.0,75000 - 79999,Kuala Lumpur,4,https://www.mudah.my/honda-hrv-1-8-hr-v-rs-1-8l-f-service-3yr-warranty-108288193.htm,hr-v,77499.5
2015,2015 Honda CITY 1.5 V (A) FULL SPEC ORI CONDITION,38800.0,75000 - 79999,Selangor,4,https://www.mudah.my/2015-honda-city-1-5-v-a-full-spec-ori-condition-103731410.htm,city,77499.5
2019,2019 Honda CR-V 1.5 TC-P 2WD (A),99799.0,95000 - 99999,Johor,4,https://www.mudah.my/2019-honda-cr-v-1-5-tc-p-2wd-a-108603539.htm,cr-v,97499.5
2011,Blacklist Loan Kedai  No Doc Honda ACCORD 2.0,19800.0,100000 - 109999,Kuala Lumpur,4,https://www.mudah.my/blacklist-loan-kedai-no-doc-honda-accord-2-0-108677610.htm,accord,104999.5
2013,Blacklist Loan Kedai  No Doc Honda CITY 1.5 E,18800.0,100000 - 109999,Kuala Lumpur,4,https://www.mudah.my/blacklist-loan-kedai-no-doc-honda-city-1-5-e-108677608.htm,city,104999.5
2024,Honda CITY 1.5 24’ Akpk boleh / Highkomitmen boleh,85000.0,0 - 4999,Kuala Lumpur,4,https://www.mudah.my/honda-city-1-5-24-akpk-boleh-highkomitmen-boleh-108743134.htm,city,2499.5
2021,2021 Honda CR-V 1.5 TC-P 4WD (A),128800.0,35000 - 39999,Selangor,4,https://www.mudah.my/2021-honda-cr-v-1-5-tc-p-4wd-a-108392480.htm,cr-v,37499.5
2006,2006 Honda CIVIC 2.0 i-VTEC (A),30800.0,130000 - 139999,Selangor,4,https://www.mudah.my/2006-honda-civic-2-0-i-vtec-a-107913231.htm,civic,134999.5
1996,1996 Honda CIVIC 1.6 (M),18800.0,200000 - 249999,Johor,4,https://www.mudah.my/1996-honda-civic-1-6-m-107188157.htm,civic,224999.5
2017,2017 Honda HR-V 1.8 V ENHANCED (A),59900.0,100000 - 109999,Kelantan,4,https://www.mudah.my/2017-honda-hr-v-1-8-v-enhanced-a-108743207.htm,hr-v,104999.5
2013,FULL LOAN 2013 Honda JAZZ 1.3 (HYBRID) MUGEN,25999.0,150000 - 159999,Johor,4,https://www.mudah.my/full-loan-2013-honda-jazz-1-3-hybrid-mugen-106994095.htm,hybrid,154999.5
2017,2017 Honda ACCORD 2.0 VTi-L FACELIFT (A),69800.0,75000 - 79999,Johor,4,https://www.mudah.my/2017-honda-accord-2-0-vti-l-facelift-a-108743089.htm,accord,77499.5
2022,FU/LOAN 2022 Honda CITY 1.5 V HATCHBACK (A),74999.0,30000 - 34999,Johor,4,https://www.mudah.my/fu-loan-2022-honda-city-1-5-v-hatchback-a-106780397.htm,city,32499.5
2020,Full Loan 2020 Honda CIVIC 1.5 TC-P (A) Low Mleage,107888.0,80000 - 84999,Kedah,4,https://www.mudah.my/full-loan-2020-honda-civic-1-5-tc-p-a-low-mleage-108743161.htm,civic,82499.5
2016,2016 Honda CITY 1.5 E (A) 2 YEARS WARRANTY,34888.0,90000 - 94999,Selangor,4,https://www.mudah.my/2016-honda-city-1-5-e-a-2-years-warranty-108614098.htm,city,92499.5
2019,2019 Honda CR-V 1.5 TC-P 2WD (A) 2 YEAR WARRANTY,94888.0,70000 - 74999,Selangor,4,https://www.mudah.my/2019-honda-cr-v-1-5-tc-p-2wd-a-2-year-warranty-107477887.htm,cr-v,72499.5
2015,2015 Honda CR-V 2.0 4WD FACELIFT (A),55000.0,120000 - 129999,Melaka,5,https://www.mudah.my/2015-honda-cr-v-2-0-4wd-facelift-a-107272368.htm,cr-v,124999.5
2016,2016 Honda ACCORD 2.0 VTi-L (A) FREE WARRANTY,66800.0,85000 - 89999,Johor,5,https://www.mudah.my/2016-honda-accord-2-0-vti-l-a-free-warranty-108742937.htm,accord,87499.5
2022,2022 Honda CIVIC 1.5 RS (A) 20K KM FREE WARRANTY,120770.0,20000 - 24999,Selangor,5,https://www.mudah.my/2022-honda-civic-1-5-rs-a-20k-km-free-warranty-108132009.htm,civic,22499.5
2021,2021 Honda CR-V I-VTEC 2WD 2.0 (A),107800.0,60000 - 64999,Selangor,5,https://www.mudah.my/2021-honda-cr-v-i-vtec-2wd-2-0-a-108584646.htm,cr-v,62499.5
2020,2020 Honda CITY 1.5 E (A),58800.0,45000 - 49999,Selangor,5,https://www.mudah.my/2020-honda-city-1-5-e-a-108478976.htm,city,47499.5
2017,FU/LOAN 2017 Honda CITY 1.5 (A)x lesen/ctos/ptptn,46999.0,120000 - 129999,Johor,5,https://www.mudah.my/fu-loan-2017-honda-city-1-5-a-x-lesen-ctos-ptptn-100963399.htm,city,124999.5
2019,FULL LOAN 2019 Honda CR-V 2.0 2WD (A)FULL LEATHER,87999.0,80000 - 84999,Johor,5,https://www.mudah.my/full-loan-2019-honda-cr-v-2-0-2wd-a-full-leather-108582848.htm,cr-v,82499.5
2019,HONDA CIVIC 1.5 TC-PREMIUM (a) FULL SERVICE HONDA,89700.0,70000 - 74999,Selangor,5,https://www.mudah.my/honda-civic-1-5-tc-premium-a-full-service-honda-108730555.htm,civic,72499.5
2022,HONDA CR-V 1.5 BLACK EDITION(a)WARRANTY UNTIL 2027,139700.0,50000 - 54999,Selangor,5,https://www.mudah.my/honda-cr-v-1-5-black-edition-a-warranty-until-2027-108609899.htm,cr-v,52499.5
2017,HONDA  CIVIC 1.8 S i-VTEC (A) FULL TYPE R BODYKIT,69700.0,90000 - 94999,Selangor,5,https://www.mudah.my/honda-civic-1-8-s-i-vtec-a-full-type-r-bodykit-107937802.htm,civic,92499.5
2016,"HONDA CIVIC 1.5 (a) TC-P,TYPE R BYKIT,FREE WARANTY",74700.0,95000 - 99999,Selangor,5,https://www.mudah.my/honda-civic-1-5-a-tc-p-type-r-bykit-free-waranty-108047578.htm,civic,97499.5
2016,.2016 Honda CITY 1.5 V (A) FULL SPEC WARRANTY,35500.0,80000 - 84999,Kuala Lumpur,5,https://www.mudah.my/2016-honda-city-1-5-v-a-full-spec-warranty-108346302.htm,city,82499.5
2012,2012 Honda CIVIC 2.0 S BLACK EDITION LIMITED 200,45888.0,100000 - 109999,Selangor,5,https://www.mudah.my/2012-honda-civic-2-0-s-black-edition-limited-200-108404245.htm,civic,104999.5
2019,Honda CIVIC 1.8 A GREY TYPE-R BODYKIT FULL SERVICE,80800.0,40000 - 44999,Johor,5,https://www.mudah.my/honda-civic-1-8-a-grey-type-r-bodykit-full-service-105996153.htm,civic,42499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC (A) TIPTOP FULL KIT,67800.0,70000 - 74999,Kuala Lumpur,5,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-a-tiptop-full-kit-108049440.htm,civic,72499.5
2022,2022 Honda CR-V 1.5 TC-P 2WD (A) NEWCARRATE CRV,133800.0,40000 - 44999,Selangor,5,https://www.mudah.my/2022-honda-cr-v-1-5-tc-p-2wd-a-newcarrate-crv-108579688.htm,cr-v,42499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC AT OTR WITHOUT ROADT,71800.0,70000 - 74999,Selangor,5,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-at-otr-without-roadt-108672460.htm,civic,72499.5
2023,"2023 Honda CITY 1.5 E (A) Full Service,Ori Mileage",75800.0,10000 - 14999,Kuala Lumpur,5,https://www.mudah.my/2023-honda-city-1-5-e-a-full-service-ori-mileage-108630140.htm,city,12499.5
2021,"2021 Honda CIVIC 1.8 S (A) Full Service, Bodykit",84800.0,50000 - 54999,Kuala Lumpur,5,https://www.mudah.my/2021-honda-civic-1-8-s-a-full-service-bodykit-108630094.htm,civic,52499.5
2017,2017 Honda HR-V 1.8 S ENHANCED (A),49800.0,130000 - 139999,Sarawak,5,https://www.mudah.my/2017-honda-hr-v-1-8-s-enhanced-a-108742892.htm,hr-v,134999.5
2018,2018 Honda CR-V 1.5 TC 2WD (A) FREE WARRANTY L/MIL,89770.0,65000 - 69999,Selangor,5,https://www.mudah.my/2018-honda-cr-v-1-5-tc-2wd-a-free-warranty-l-mil-107598911.htm,cr-v,67499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC (A) FREE WARRANTY FC,63770.0,80000 - 84999,Selangor,5,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-a-free-warranty-fc-106894357.htm,civic,82499.5
2019,2019 Honda CITY 1.5 E (A),59800.0,90000 - 94999,Johor,5,https://www.mudah.my/2019-honda-city-1-5-e-a-108714946.htm,city,92499.5
2012,2012 Honda CIVIC 2.0 S NAVI (A),34800.0,100000 - 109999,Selangor,5,https://www.mudah.my/2012-honda-civic-2-0-s-navi-a-105700459.htm,civic,104999.5
2017,2017 Honda CR-V 1.5 TC 2WD (A),108000.0,90000 - 94999,Selangor,5,https://www.mudah.my/2017-honda-cr-v-1-5-tc-2wd-a-103816758.htm,cr-v,92499.5
2010,2010 Honda JAZZ 1.5 V (A)Paddle shift/CBU model,26999.0,110000 - 119999,Kuala Lumpur,5,https://www.mudah.my/2010-honda-jazz-1-5-v-a-paddle-shift-cbu-model-108629618.htm,jazz,114999.5
2021,Honda JAZZ V 1.5L (A)Call 4 Special Gift,76999.0,30000 - 34999,Kuala Lumpur,5,https://www.mudah.my/honda-jazz-v-1-5l-a-call-4-special-gift-106911516.htm,jazz,32499.5
2017,2017 Honda CIVIC 1.5 TC (A),76800.0,120000 - 129999,Johor,5,https://www.mudah.my/2017-honda-civic-1-5-tc-a-108344783.htm,civic,124999.5
2013,2013 Honda CIVIC 1.5 (HYBRID) (A) 1 UNIT LEFT,23688.0,85000 - 89999,Selangor,5,https://www.mudah.my/2013-honda-civic-1-5-hybrid-a-1-unit-left-108298226.htm,civic,87499.5
2022,2022 Honda CITY 1.5 e-HEV RS HATCHBACK (A),82000.0,30000 - 34999,Kuala Lumpur,5,https://www.mudah.my/2022-honda-city-1-5-e-hev-rs-hatchback-a-108049630.htm,city,32499.5
2016,HONDA HR-V 1.8 V ENHANCED (a) FSR/AKPK LULUS,52700.0,65000 - 69999,Selangor,5,https://www.mudah.my/honda-hr-v-1-8-v-enhanced-a-fsr-akpk-lulus-108609896.htm,hr-v,67499.5
2022,2022 Honda CITY 1.5 E (A) UNDER WARRANTY 30K KM,63888.0,25000 - 29999,Selangor,5,https://www.mudah.my/2022-honda-city-1-5-e-a-under-warranty-30k-km-108586588.htm,city,27499.5
2023,2023 Honda CITY 1.5 V RS BODYKIT HONDA WARRANTY,75800.0,10000 - 14999,Johor,5,https://www.mudah.my/2023-honda-city-1-5-v-rs-bodykit-honda-warranty-108392020.htm,city,12499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC 1-3 YEAR WARRANTY,75800.0,80000 - 84999,Johor,5,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-1-3-year-warranty-108638802.htm,civic,82499.5
2018,2018 Honda HR-V 1.8 V (A) FULL SPEC LOAN 9 TAHUN,60800.0,60000 - 64999,Johor,5,https://www.mudah.my/2018-honda-hr-v-1-8-v-a-full-spec-loan-9-tahun-107987877.htm,hr-v,62499.5
2019,2019 Honda JAZZ 1.5 V FACELIFT (A),72800.0,50000 - 54999,Penang,5,https://www.mudah.my/2019-honda-jazz-1-5-v-facelift-a-108587736.htm,jazz,52499.5
2019,2019 Honda CITY 1.5 E KING CAR IN THE ROAD,59800.0,120000 - 129999,Penang,5,https://www.mudah.my/2019-honda-city-1-5-e-king-car-in-the-road-108520593.htm,city,124999.5
2014,2014 Honda CITY 1.5 king car,34800.0,170000 - 179999,Penang,5,https://www.mudah.my/2014-honda-city-1-5-king-car-108520293.htm,city,174999.5
2017,2017 Honda CIVIC 1.8 CONVERT TYPE R,76800.0,70000 - 74999,Penang,5,https://www.mudah.my/2017-honda-civic-1-8-convert-type-r-107523351.htm,civic,72499.5
2018,2018 Honda JAZZ 1.5 HYBRID (A),42000.0,110000 - 119999,Kuala Lumpur,5,https://www.mudah.my/2018-honda-jazz-1-5-hybrid-a-108721693.htm,hybrid,114999.5
2015,Honda Jazz 1.5 i-VTEC (A) High Grade Spec Modulo,43800.0,80000 - 84999,Selangor,6,https://www.mudah.my/honda-jazz-1-5-i-vtec-a-high-grade-spec-modulo-105962544.htm,jazz,82499.5
2022,2022 Honda HR-V 1.5 S AT FULL SERVICE RECORD!!,102800.0,20000 - 24999,Selangor,6,https://www.mudah.my/2022-honda-hr-v-1-5-s-at-full-service-record-108672468.htm,hr-v,22499.5
2021,2021 Honda CR-V 1.5 TC-P 2WD (A) OtrWithoutRoadTax,120800.0,70000 - 74999,Kuala Lumpur,6,https://www.mudah.my/2021-honda-cr-v-1-5-tc-p-2wd-a-otrwithoutroadtax-108630086.htm,cr-v,72499.5
2023,"2023 Honda CITY 1.5 V SENSING AT LowMilage,FullSrv",77800.0,10000 - 14999,Kuala Lumpur,6,https://www.mudah.my/2023-honda-city-1-5-v-sensing-at-lowmilage-fullsrv-108629918.htm,city,12499.5
2022,2022 Honda CITY 1.5 V SENSING (A) FREE WARRANTY,70770.0,50000 - 54999,Selangor,6,https://www.mudah.my/2022-honda-city-1-5-v-sensing-a-free-warranty-107473614.htm,city,52499.5
2019,2019 Honda HR-V 1.8 V ENHANCED (A),79999.0,55000 - 59999,Johor,6,https://www.mudah.my/2019-honda-hr-v-1-8-v-enhanced-a-108742611.htm,hr-v,57499.5
2005,2005 Honda ACCORD 2.4 VTi-L (A),11800.0,170000 - 179999,Kuala Lumpur,6,https://www.mudah.my/2005-honda-accord-2-4-vti-l-a-107938237.htm,accord,174999.5
2022,2022 Honda CITY 1.5 V (A) FREE WARRANTY 16K KM,68770.0,15000 - 19999,Selangor,6,https://www.mudah.my/2022-honda-city-1-5-v-a-free-warranty-16k-km-106319626.htm,city,17499.5
2015,2015 Honda HR-V 1.8 V (A),57800.0,95000 - 99999,Selangor,6,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-105993095.htm,hr-v,97499.5
2017,2017 Honda CIVIC 1.5 TC-PREMIUM (A),80800.0,90000 - 94999,Selangor,6,https://www.mudah.my/2017-honda-civic-1-5-tc-premium-a-108617041.htm,civic,92499.5
2019,2019 Honda BR-V 1.5 E (A) FREE WARRANTY LEATHER,45770.0,60000 - 64999,Selangor,6,https://www.mudah.my/2019-honda-br-v-1-5-e-a-free-warranty-leather-108597317.htm,br-v,62499.5
2013,2013 Honda CIVIC 2.0 S (A),37000.0,200000 - 249999,Selangor,6,https://www.mudah.my/2013-honda-civic-2-0-s-a-108742711.htm,civic,224999.5
2020,2020 Premium Selection Honda CIVIC 1.5 TC (A),98000.0,50000 - 54999,Selangor,6,https://www.mudah.my/2020-premium-selection-honda-civic-1-5-tc-a-108742694.htm,civic,52499.5
2022,2022 Honda CIVIC 1.5 V (A),117800.0,55000 - 59999,Penang,6,https://www.mudah.my/2022-honda-civic-1-5-v-a-107967006.htm,civic,57499.5
2022,2022 Honda CITY 1.5 V SENSING (A),73900.0,15000 - 19999,Johor,6,https://www.mudah.my/2022-honda-city-1-5-v-sensing-a-107771597.htm,city,17499.5
2021,2021 Honda CITY RS 1.5 V FuSpec/FuLoan/RIM/Leather,67999.0,90000 - 94999,Johor,6,https://www.mudah.my/2021-honda-city-rs-1-5-v-fuspec-fuloan-rim-leather-107453927.htm,city,92499.5
2017,HONDA ACCORD 2.0 VTi-L FACELIFT(a)FULL SERVICE 88K,69700.0,85000 - 89999,Selangor,6,https://www.mudah.my/honda-accord-2-0-vti-l-facelift-a-full-service-88k-108609887.htm,accord,87499.5
2016,HONDA CIVIC 1.8 S (a) FULL SERVICE RECORD HONDA,62700.0,130000 - 139999,Selangor,6,https://www.mudah.my/honda-civic-1-8-s-a-full-service-record-honda-107507146.htm,civic,134999.5
2022,2022 Honda HR-V 1.5 HEV RS (A) LOAN SENANG,113999.0,10000 - 14999,Johor,6,https://www.mudah.my/2022-honda-hr-v-1-5-hev-rs-a-loan-senang-108742574.htm,hr-v,12499.5
2017,Honda ACCORD 2.0 VTi-L FACELIFT (A) FREE WARRANTY,74800.0,80000 - 84999,Johor,6,https://www.mudah.my/honda-accord-2-0-vti-l-facelift-a-free-warranty-108642281.htm,accord,82499.5
2017,Honda JAZZ 1.5 S V SPORT RIMS MODIFY LOWER SPRING,51800.0,80000 - 84999,Johor,6,https://www.mudah.my/honda-jazz-1-5-s-v-sport-rims-modify-lower-spring-108543924.htm,jazz,82499.5
2016,2016 Honda CIVIC 1.5 TC-PREMIUM (A) F / S RECORD,72800.0,70000 - 74999,Kuala Lumpur,6,https://www.mudah.my/2016-honda-civic-1-5-tc-premium-a-f-s-record-108716193.htm,civic,72499.5
2018,2018 Honda CITY 1.5 E FACELIFT (A) PADDLE SHIFT,49800.0,55000 - 59999,Kuala Lumpur,6,https://www.mudah.my/2018-honda-city-1-5-e-facelift-a-paddle-shift-108607930.htm,city,57499.5
2015,Honda HR-V 1.8 V (A) Full Spc High Premium Leather,45800.0,110000 - 119999,Selangor,6,https://www.mudah.my/honda-hr-v-1-8-v-a-full-spc-high-premium-leather-108616172.htm,hr-v,114999.5
2014,Honda City 1.5 V (A) Facelift Full Spec Leather,36800.0,95000 - 99999,Selangor,6,https://www.mudah.my/honda-city-1-5-v-a-facelift-full-spec-leather-105425317.htm,city,97499.5
2018,"2018 Honda CITY 1.5 V AT PADDLE SHIFT, LOW MILEAGE",61800.0,10000 - 14999,Selangor,6,https://www.mudah.my/2018-honda-city-1-5-v-at-paddle-shift-low-mileage-108675701.htm,city,12499.5
2018,FULL LOAN 2018 Honda CR-V 2.0 2WD(A)Condition CUN,81999.0,65000 - 69999,Johor,6,https://www.mudah.my/full-loan-2018-honda-cr-v-2-0-2wd-a-condition-cun-108446878.htm,cr-v,67499.5
2018,Honda CIVIC 1.5 TC (A) TCP CARBON FIBER AP RACING,75800.0,80000 - 84999,Selangor,6,https://www.mudah.my/honda-civic-1-5-tc-a-tcp-carbon-fiber-ap-racing-108447277.htm,civic,82499.5
2016,2016 Honda CITY 1.5 V ✅63k Mileage/ Honda Service,42800.0,60000 - 64999,Johor,6,https://www.mudah.my/2016-honda-city-1-5-v-63k-mileage-honda-service-108319615.htm,city,62499.5
2019,2019 Honda CITY 1.5 E ✅Honda Service 🆓3 YearWarty,53800.0,75000 - 79999,Johor,6,https://www.mudah.my/2019-honda-city-1-5-e-honda-service-3-yearwarty-108453611.htm,city,77499.5
2023,2023 Honda CITY 1.5 S (A) FREE WARRANTY,66770.0,15000 - 19999,Selangor,6,https://www.mudah.my/2023-honda-city-1-5-s-a-free-warranty-107473671.htm,city,17499.5
2015,2015 Honda CIVIC 2.0 S FACELIFT FREE WARRANTY,42770.0,80000 - 84999,Selangor,6,https://www.mudah.my/2015-honda-civic-2-0-s-facelift-free-warranty-106140222.htm,civic,82499.5
2022,2022 Honda CITY 1.5 S HATCHBACK (A) 32K KM WARANTY,66770.0,30000 - 34999,Selangor,6,https://www.mudah.my/2022-honda-city-1-5-s-hatchback-a-32k-km-waranty-108132133.htm,city,32499.5
2022,{2022 Full Loan GM7}Honda CITY 1.5 V SENSING (A),69999.0,50000 - 54999,Johor,6,https://www.mudah.my/2022-full-loan-gm7-honda-city-1-5-v-sensing-a-108573429.htm,city,52499.5
2018,2018 Honda CIVIC 2.0 TYPE R (M),213800.0,35000 - 39999,Johor,6,https://www.mudah.my/2018-honda-civic-2-0-type-r-m-108742305.htm,civic,37499.5
2007,2007 Honda CIVIC 1.8 i-VTEC (A),22000.0,190000 - 199999,Melaka,6,https://www.mudah.my/2007-honda-civic-1-8-i-vtec-a-108742297.htm,civic,194999.5
2018,Honda HR-V 1.8 V ENHANCED (A) 1-3 YEAR WARRANTY,60800.0,75000 - 79999,Johor,6,https://www.mudah.my/honda-hr-v-1-8-v-enhanced-a-1-3-year-warranty-108643934.htm,hr-v,77499.5
2013,2013 Honda CITY 1.5 E MODULO FACELIFT (A),26800.0,130000 - 139999,Selangor,6,https://www.mudah.my/2013-honda-city-1-5-e-modulo-facelift-a-108742395.htm,city,134999.5
2024,Honda CITY 1.5 V SENSING (A) High Spec One Owner,79799.0,30000 - 34999,Selangor,6,https://www.mudah.my/honda-city-1-5-v-sensing-a-high-spec-one-owner-108301991.htm,city,32499.5
2008,2008 Honda STREAM 1.8 i-VTEC (A),38000.0,170000 - 179999,Selangor,6,https://www.mudah.my/2008-honda-stream-1-8-i-vtec-a-108742380.htm,stream,174999.5
2023,Honda CIVIC 1.5 E MY22 FE (A) F.S.R U/WARRANTY 28,106700.0,15000 - 19999,Kuala Lumpur,7,https://www.mudah.my/honda-civic-1-5-e-my22-fe-a-f-s-r-u-warranty-28-108534581.htm,civic,17499.5
2020,2020 Honda CITY 1.5 V (A) FULL SERVICE RECORD,63800.0,70000 - 74999,Kuala Lumpur,7,https://www.mudah.my/2020-honda-city-1-5-v-a-full-service-record-108647267.htm,city,72499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC (A) F/SERVICE RECORD,65800.0,110000 - 119999,Kuala Lumpur,7,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-a-f-service-record-108004681.htm,civic,114999.5
2022,2022 Honda HR-V 1.5 TURBO V (A) F/S RECORD HONDA,111800.0,30000 - 34999,Kuala Lumpur,7,https://www.mudah.my/2022-honda-hr-v-1-5-turbo-v-a-f-s-record-honda-107901992.htm,hr-v,32499.5
2019,Honda Accord 2.0 VTi-L Facelift (A) High Grade Prm,79800.0,70000 - 74999,Selangor,7,https://www.mudah.my/honda-accord-2-0-vti-l-facelift-a-high-grade-prm-107861477.htm,accord,72499.5
2019,Honda City 1.5 Facelift (A) High Grade Spec F/Serv,48800.0,60000 - 64999,Selangor,7,https://www.mudah.my/honda-city-1-5-facelift-a-high-grade-spec-f-serv-107016150.htm,city,62499.5
2018,2018 Honda CR-V 1.5 TC-P 2WD (A) Full Service Rec,97800.0,80000 - 84999,Kuala Lumpur,7,https://www.mudah.my/2018-honda-cr-v-1-5-tc-p-2wd-a-full-service-rec-108630104.htm,cr-v,82499.5
2018,2018 Honda CIVIC 1.5 TC-PREMIUM (A) Full Service,90800.0,100000 - 109999,Kuala Lumpur,7,https://www.mudah.my/2018-honda-civic-1-5-tc-premium-a-full-service-108629915.htm,civic,104999.5
2020,-2020- Honda CIVIC 1.5 TC (A) Fully Service Honda,89999.0,55000 - 59999,Johor,7,https://www.mudah.my/2020-honda-civic-1-5-tc-a-fully-service-honda-108742286.htm,civic,57499.5
2010,2010 Honda CITY 1.5 E (A),24800.0,10000 - 14999,Selangor,7,https://www.mudah.my/2010-honda-city-1-5-e-a-107564971.htm,city,12499.5
2021,2021 Honda CR-V 1.5 TC-P 2WD LOW MILEAGE P/BOOT,117770.0,45000 - 49999,Selangor,7,https://www.mudah.my/2021-honda-cr-v-1-5-tc-p-2wd-low-mileage-p-boot-107818645.htm,cr-v,47499.5
2016,2016 Honda CIVIC 1.5 TC-PREMIUM FREE WARRANTY TC-P,72770.0,85000 - 89999,Selangor,7,https://www.mudah.my/2016-honda-civic-1-5-tc-premium-free-warranty-tc-p-107818459.htm,civic,87499.5
2016,2016 Honda JAZZ 1.5 S (A) FREE WARRANTY E V GK5,41770.0,85000 - 89999,Selangor,7,https://www.mudah.my/2016-honda-jazz-1-5-s-a-free-warranty-e-v-gk5-106181082.htm,jazz,87499.5
2016,2016 Honda CR-V 2.4 4WD FACELIFT (A),53999.0,70000 - 74999,Johor,7,https://www.mudah.my/2016-honda-cr-v-2-4-4wd-facelift-a-108742023.htm,cr-v,72499.5
2015,2015 Honda CIVIC 2.0 S / FREE 3 YEAR WARRANTY,42770.0,80000 - 84999,Selangor,7,https://www.mudah.my/2015-honda-civic-2-0-s-free-3-year-warranty-106152689.htm,civic,82499.5
2016,2016 Honda JADE 1.5 RS (A) 2Y-WARRANTY TURBO ENJIN,79888.0,50000 - 54999,Selangor,7,https://www.mudah.my/2016-honda-jade-1-5-rs-a-2y-warranty-turbo-enjin-107947358.htm,jade,52499.5
